,imdb_id,rating,rating_count,review_count,critics_count
15567,tt0109685,7.7,553,1,2
15568,tt1352369,4.8,4905,65,47
15569,tt1002561,4.9,1017,13,3
15570,tt1104126,6.5,2613,21,26
15571,tt1386932,7.6,79790,92,101
15572,tt0400383,3.9,288,14,9
15573,tt0492967,6.5,144,2,3
15574,tt0079359,6.8,42,0,
15575,tt1159712,6.8,327,5,6
15576,tt0493949,6.6,14931,53,78
15577,tt0076252,7.7,1056,6,
15578,tt0034405,6.5,968,26,5
15579,tt1438254,6.5,51266,80,111
15580,tt1205535,6.3,42006,82,68
15581,tt1386588,6.7,205936,320,269
15582,tt0051866,7.4,1822,39,23
15583,tt1268987,4.9,9424,58,40
15584,tt1513713,7.4,5963,2,5
15585,tt0107175,6.4,864,9,15
15586,tt0066079,7.9,911,8,9
15587,tt0044331,6.7,1361,35,18
15588,tt0038934,5.2,1752,43,29
15589,tt0291833,4.4,2992,87,30
15590,tt0479937,6.8,2431,11,10
15591,tt0479074,5.1,584,3,23
15592,tt0093004,7.5,1645,4,3
15593,tt0081616,7.2,886,6,5
15594,tt0044566,6.8,538,16,2
15595,tt0064227,4.7,346,14,7
15596,tt0051706,6.3,979,31,23
15597,tt0057239,7.4,1228,23,12
15598,tt0032850,6.7,1188,20,10
15599,tt0043599,6.7,1011,23,8
15600,tt1217070,6.5,9166,24,40
15601,tt0045592,7.0,946,45,14
15602,tt2700330,8.2,1221,3,4
15603,tt0034902,6.1,1136,29,22
15604,tt0437405,6.6,16516,52,74
15605,tt0870210,7.2,580,6,27
15606,tt0995739,6.8,2499,11,41
15607,tt1534397,7.3,787,2,2
15608,tt1320253,6.5,290826,751,422
15609,tt0446029,7.5,305682,542,406
15610,tt0038108,6.4,1212,26,9
15611,tt0022454,6.9,1376,41,19
15612,tt0070285,6.5,246,1,
15613,tt1313092,7.3,48843,159,258
15614,tt1294161,6.3,1626,12,59
15615,tt1295068,7.2,619,9,27
15616,tt0048602,6.5,278,6,1
15617,tt0419952,6.6,1251,18,16
15618,tt1424062,6.3,370,9,35
15619,tt1125387,7.8,99,4,7
15620,tt1419318,8.1,2868,16,23
15621,tt0115109,5.9,2147,42,15
15622,tt1058743,5.0,928,11,11
15623,tt1291465,7.1,13456,79,19
15624,tt0032983,6.7,2294,35,26
15625,tt0199777,6.8,1906,21,18
15626,tt0383025,6.8,1438,4,10
15627,tt0115985,5.3,2341,24,8
15628,tt1020558,6.4,69823,212,193
15629,tt1424797,7.5,21882,32,102
15630,tt0808526,6.4,5982,37,158
15631,tt1022606,7.1,2652,7,72
15632,tt0073155,7.4,2594,10,36
15633,tt0458455,6.7,7479,20,43
15634,tt0038419,7.6,2051,22,24
15635,tt1020938,7.1,6345,32,113
15636,tt0077315,7.2,2157,7,19
15637,tt0115822,7.3,1606,8,11
15638,tt0028816,7.8,2339,34,14
15639,tt0146990,6.6,1580,27,16
15640,tt0071145,8.2,681,8,5
15641,tt1671630,8.1,206,2,
15642,tt0038334,7.1,617,6,6
15643,tt0407821,6.6,1863,17,34
15644,tt0832318,5.7,1691,24,28
15645,tt1548865,7.5,374,5,11
15646,tt0026007,7.0,496,25,6
15647,tt0997152,6.4,45261,116,54
15648,tt0816436,6.0,10713,93,82
15649,tt1220214,6.0,9239,57,114
15650,tt1280015,7.0,726,4,30
15651,tt0017750,7.3,290,13,17
15652,tt0018526,7.7,1894,26,36
15653,tt0464154,5.5,77112,378,363
15654,tt0081160,6.3,157,2,
15655,tt0487027,5.9,1099,3,10
15656,tt1179025,6.3,17216,50,125
15657,tt1194263,7.1,20105,99,159
15658,tt1500496,7.4,523,5,54
15659,tt1059925,6.3,8647,36,19
15660,tt1202514,6.7,2442,12,69
15661,tt1145144,6.2,5310,22,7
15662,tt1223975,6.8,2672,24,77
15663,tt0058091,7.1,1009,51,19
15664,tt0038370,6.6,1044,26,7
15665,tt0043792,7.5,1334,29,11
15666,tt0041767,7.1,1163,41,10
15667,tt1087890,6.9,4687,24,63
15668,tt1346961,6.2,2561,31,88
15669,tt0095880,7.2,552,2,
15670,tt1285309,6.5,35364,89,139
15671,tt0045333,7.0,1037,44,7
15672,tt0020112,7.2,1573,27,26
15673,tt1183672,6.0,1305,16,67
15674,tt1351224,4.7,2600,18,4
15675,tt0031835,7.0,1387,29,19
15676,tt1322282,6.5,543,2,21
15677,tt1329457,6.9,8527,29,124
15678,tt1156143,6.3,3323,31,127
15679,tt1107816,4.4,4520,55,95
15680,tt0093067,7.0,582,8,3
15681,tt0063384,7.0,280,1,2
15682,tt0055797,6.2,1077,43,18
15683,tt0046076,6.1,1105,27,22
15684,tt0411951,4.8,23697,103,58
15685,tt0234516,4.8,1679,32,6
15686,tt1359421,6.0,3380,2,3
15687,tt0073045,6.5,624,4,5
15688,tt0181212,6.2,1400,21,7
15689,tt0381442,6.4,2352,5,14
15690,tt1394383,7.2,979,3,8
15691,tt0084358,7.3,1894,17,17
15692,tt0406098,7.2,1348,14,36
15693,tt0339357,7.0,1493,20,32
15694,tt0142235,7.1,4708,20,2
15695,tt0843302,6.4,2086,18,51
15696,tt1320244,5.6,43886,303,310
15697,tt0055153,7.7,2102,12,28
15698,tt0087027,7.0,934,12,5
15699,tt0023891,6.4,1008,25,14
15700,tt0036630,6.9,1405,18,10
15701,tt0032376,6.7,1428,28,16
15702,tt0067306,7.3,629,25,4
15703,tt0060758,7.5,2019,11,34
15704,tt0091869,7.0,907,6,8
