,imdb_id,rating,rating_count,review_count,critics_count
31852,tt3317562,6.3,176,23,14
31853,tt3654972,4.7,267,1,1
31854,tt0143213,5.2,2152,54,10
31855,tt3623376,6.0,182,1,4
31856,tt0758796,3.4,125,3,1
31857,tt1198333,3.2,1415,64,20
31858,tt2330458,4.3,295,7,5
31859,tt1565441,3.1,635,24,37
31860,tt1844635,6.5,1201,16,3
31861,tt3778402,5.9,18,1,3
31862,tt0805580,5.9,402,6,8
31863,tt0082625,7.3,268,3,
31864,tt3137546,4.3,266,3,1
31865,tt1663202,8.0,533439,1311,603
31866,tt0046269,5.9,1202,36,11
31867,tt2711672,6.4,375,2,11
31868,tt0018397,6.9,415,15,8
31869,tt1249306,6.7,785,2,17
31870,tt0951279,7.0,716,5,5
31871,tt0483206,7.4,594,4,4
31872,tt1650404,7.5,624,2,18
31873,tt1288637,4.8,1530,0,6
31874,tt1591123,5.5,195,0,5
31875,tt0117450,7.8,2554,12,4
31876,tt3715320,6.6,44038,127,271
31877,tt3278330,6.4,19286,71,220
31878,tt3620860,7.9,1144,3,
31879,tt4840666,5.4,569,5,5
31880,tt4262142,6.7,3184,20,5
31881,tt0085892,3.6,428,8,6
31882,tt2078613,2.9,234,6,4
31883,tt1247400,2.9,752,8,3
31884,tt2088923,2.7,1748,49,11
31885,tt1781947,2.7,663,14,7
31886,tt0103927,3.0,1843,26,5
31887,tt1558256,2.9,177,4,3
31888,tt1131742,2.4,512,7,12
31889,tt1640220,2.2,347,20,12
31890,tt0439532,1.9,383,16,4
31891,tt0183306,8.1,2211,42,10
31892,tt2990836,7.4,629,1,11
31893,tt1193460,7.4,1403,3,11
31894,tt0444759,4.8,1198,9,14
31895,tt3104062,6.9,460,4,
31896,tt4329800,6.9,476,0,1
31897,tt2393787,6.1,238,1,3
31898,tt0923779,6.2,701,7,4
31899,tt0498525,5.1,3356,9,25
31900,tt1428436,5.2,331,1,11
31901,tt0904049,6.4,2282,24,50
31902,tt0073196,6.2,1390,14,18
31903,tt0065000,6.1,277,6,12
31904,tt0451010,5.4,2623,17,34
31905,tt0978797,5.1,1477,12,9
31906,tt0074236,5.7,3724,34,3
31907,tt3204734,5.1,717,39,7
31908,tt4126304,7.4,14892,40,105
31909,tt0485857,3.5,1449,28,17
31910,tt1738366,6.9,507,3,16
31911,tt2401789,2.5,903,51,11
31912,tt2056520,6.2,489,6,21
31913,tt1877688,5.1,914,8,16
31914,tt2294619,4.8,170,8,11
31915,tt0417053,8.9,241,2,
31916,tt1394211,4.7,321,6,16
31917,tt2082180,7.9,5282,16,9
31918,tt1430620,4.2,169,7,8
31919,tt0088107,7.2,444,8,6
31920,tt2318268,4.8,737,2,9
31921,tt1791576,8.0,50,0,10
31922,tt1451632,6.1,265,4,17
31923,tt3243464,5.6,474,13,12
31924,tt2631186,8.2,82732,446,53
31925,tt2375791,5.8,175,1,9
31926,tt1000095,6.1,1434,11,1
31927,tt2231251,5.9,1031,16,6
31928,tt0127045,4.8,1442,37,30
31929,tt3076106,5.7,393,6,1
31930,tt4082466,6.7,77,0,13
31931,tt3526408,5.5,909,6,14
31932,tt2147521,4.6,337,6,27
31933,tt2649194,7.1,453,1,4
31934,tt0322232,5.4,83,0,4
31935,tt2966760,7.0,1589,3,12
31936,tt3062976,6.4,5541,36,103
31937,tt2991934,6.4,148,0,5
31938,tt1501298,8.4,1572,10,1
31939,tt0076247,7.3,212,3,1
31940,tt0050085,6.3,834,38,20
31941,tt1920996,7.3,31,0,1
31942,tt0263438,8.2,14684,9,2
31943,tt1666700,5.5,589,8,31
31944,tt0261739,7.0,449,1,7
31945,tt1802529,6.7,594,6,3
31946,tt4450170,8.3,10,0,
31947,tt0294592,8.1,754,19,
31948,tt2723576,4.9,594,1,17
31949,tt3162938,7.7,4203,10,11
31950,tt3461252,8.2,20570,42,
31951,tt2179007,6.6,1310,29,60
31952,tt3411432,5.8,3259,12,78
31953,tt1798684,7.4,179759,300,330
31954,tt3397884,7.6,265824,530,515
31955,tt0103292,7.1,520,1,2
31956,tt2664258,6.5,345,1,13
31957,tt4819458,5.9,546,5,6
31958,tt1727596,7.7,188,3,2
31959,tt3086442,6.7,30215,141,265
31960,tt1009019,4.5,262,12,
31961,tt0490075,5.1,243,5,6
31962,tt2594428,4.8,141,2,1
31963,tt1308144,5.1,300,7,
31964,tt1918924,6.4,104,1,
31965,tt0288324,5.2,172,12,3
31966,tt1949583,4.7,367,17,2
31967,tt0120498,7.3,828,15,1
31968,tt0168156,6.2,353,11,1
31969,tt1491603,3.6,1308,30,9
31970,tt2402701,4.6,151,5,6
31971,tt2120025,3.9,136,2,3
31972,tt2974454,4.9,35,1,1
31973,tt0070189,5.1,128,8,2
31974,tt2191765,6.3,5324,10,35
31975,tt3779300,4.2,2384,53,19
31976,tt2134170,4.7,392,6,8
31977,tt3639176,7.5,338,1,1
31978,tt3149038,7.2,23007,56,98
31979,tt2251281,5.6,6666,51,53
31980,tt0054854,7.3,828,5,1
31981,tt1770672,4.5,1378,15,19
31982,tt1970039,7.5,179,1,
31983,tt4180650,8.2,49,6,1
31984,tt0098190,6.0,273,3,19
31985,tt0800026,4.6,667,16,8
31986,tt0443465,6.9,35475,87,51
31987,tt1634524,6.9,1234,10,21
31988,tt1444680,5.6,629,5,4
31989,tt0044378,6.4,218,13,6
31990,tt3518012,7.6,4578,29,92
31991,tt4060576,4.7,1941,29,28
31992,tt3292154,3.4,796,9,7
31993,tt0059163,7.3,193,2,
31994,tt4157510,7.8,138,1,3
31995,tt0100014,6.0,496,10,9
31996,tt1754736,5.9,1249,10,10
31997,tt2358456,7.4,1127,11,48
31998,tt2234536,6.6,143,0,
31999,tt3430042,4.2,764,13,4
32000,tt2023438,6.6,102,3,2
32001,tt4604642,7.1,185,0,
32002,tt0938706,6.4,520,32,60
32003,tt0043533,7.4,69,0,
32004,tt0020980,6.5,345,4,14
32005,tt0012253,7.1,1512,15,9
32006,tt4184878,3.6,4965,65,18
32007,tt0278723,4.7,2588,19,10
32008,tt0352851,4.8,1598,11,9
32009,tt2614860,7.3,2709,7,18
32010,tt2873214,5.5,1837,18,63
32011,tt3969972,3.2,305,5,1
32012,tt1157631,6.7,1445,15,10
32013,tt2233170,7.0,3316,10,5
32014,tt2371315,5.8,349,3,
32015,tt1730697,5.0,1406,23,8
32016,tt0202055,8.2,1117,6,7
32017,tt0031440,6.5,285,18,2
32018,tt0884335,5.5,2577,24,28
32019,tt0417844,5.2,437,7,3
32020,tt2129887,6.3,844,1,8
32021,tt3538766,7.4,2712,6,19
32022,tt3317874,4.6,2382,71,38
32023,tt0102562,6.0,513,15,25
32024,tt0167945,6.0,207,5,
32025,tt0117575,6.7,527,4,8
32026,tt0420133,5.0,387,1,
32027,tt1649328,6.5,59,0,
32028,tt3526706,6.4,2894,9,154
32029,tt2386140,6.3,162,1,6
32030,tt0269876,6.1,70,2,1
32031,tt1808659,6.1,746,3,26
32032,tt2401878,7.2,48944,175,363
32033,tt4005402,7.1,34268,66,103
32034,tt3017864,7.3,1934,3,6
32035,tt3579524,7.3,1753,1,5
32036,tt4016942,7.3,1288,4,6
32037,tt2334779,6.6,642,14,37
32038,tt0059831,6.4,1356,9,14
32039,tt3544048,6.5,326,3,14
32040,tt0013597,5.8,460,16,13
32041,tt0995055,8.2,29,1,1
32042,tt0173870,7.5,41,1,
32043,tt0808482,8.2,1026,10,
32044,tt1717153,6.7,59,0,5
32045,tt0068562,6.3,208,12,9
32046,tt0457004,6.6,440,2,7
32047,tt3906444,5.0,291,2,9
32048,tt3043630,3.0,1899,10,6
32049,tt3086582,3.4,836,1,
32050,tt3861006,2.8,547,1,
32051,tt0109732,7.1,124,9,
32052,tt4074958,5.5,583,12,1
32053,tt3896016,6.3,1130,3,6
32054,tt1929433,4.4,234,0,8
32055,tt2194748,4.7,418,12,1
32056,tt0075620,3.2,625,16,40
32057,tt0100531,2.7,301,7,7
32058,tt0344936,7.4,41,1,1
32059,tt3667648,5.6,1736,2,44
32060,tt1725986,5.8,9785,26,53
32061,tt2649274,7.6,404,6,1
32062,tt0061203,2.3,840,23,7
32063,tt2542502,3.7,165,2,6
32064,tt0200108,6.1,27,1,
32065,tt0065489,7.4,1350,3,5
32066,tt0075688,6.3,37,0,
32067,tt1272014,6.2,795,2,12
32068,tt1233578,4.1,142,0,1
32069,tt0221115,6.6,659,4,2
32070,tt0205924,4.5,738,0,
32071,tt0116279,5.3,859,0,
32072,tt0109378,6.7,419,3,2
32073,tt0106867,5.5,1074,1,1
32074,tt0099545,5.8,1073,1,
32075,tt0178579,5.8,543,0,
32076,tt0095134,6.1,1297,0,
32077,tt0203092,4.9,463,0,
32078,tt0093864,4.7,494,0,
32079,tt0091911,5.7,926,0,
32080,tt0128221,5.8,926,3,1
32081,tt0126618,5.4,873,0,
32082,tt0085524,6.4,1451,3,
32083,tt0086331,5.4,225,0,1
32084,tt0082407,6.7,1266,7,2
32085,tt2949196,4.5,667,8,26
32086,tt1748016,5.4,370,6,2
32087,tt2737926,4.8,2091,26,22
32088,tt0088710,6.3,1159,0,1
32089,tt0087716,7.1,214,3,
32090,tt0079523,6.4,653,2,
32091,tt0082034,6.5,1243,3,3
32092,tt0082562,7.0,2152,2,3
32093,tt0084018,5.7,827,1,1
32094,tt0086274,5.9,472,1,2
32095,tt0166335,3.7,139,1,
32096,tt0092709,6.4,627,1,1
32097,tt1528750,5.6,1252,4,45
32098,tt0065904,2.8,1898,18,17
32099,tt0064563,5.2,192,4,2
32100,tt1524575,5.2,14669,61,97
32101,tt1547638,6.7,850,1,10
32102,tt1740712,7.9,956,8,58
32103,tt0089297,7.4,810,5,8
32104,tt2433448,7.5,266,1,14
32105,tt1309449,6.5,1055,9,20
32106,tt1904937,6.6,463,1,3
32107,tt1728620,7.2,1680,16,9
32108,tt0100835,6.5,669,2,4
32109,tt3924798,7.4,391,0,7
32110,tt2822742,5.9,1854,10,73
32111,tt2094034,5.7,309,31,27
32112,tt2942196,4.6,187,10,
32113,tt3094816,4.2,661,1,2
32114,tt3202374,5.8,382,5,20
32115,tt3756788,7.5,7183,36,139
32116,tt3675748,5.5,2755,25,96
32117,tt2361509,7.1,169700,362,253
32118,tt0146496,7.3,301,19,17
32119,tt4729754,5.8,1782,7,14
32120,tt1436577,4.5,108,5,1
32121,tt0069334,7.3,62,1,1
32122,tt1124058,5.2,139,0,5
32123,tt0428965,6.6,784,11,24
32124,tt3467412,5.8,13366,61,49
32125,tt0095312,5.1,2182,33,56
32126,tt3074784,5.9,498,2,21
32127,tt0070235,7.1,666,17,19
32128,tt2240764,6.2,878,6,13
32129,tt0064086,7.4,249,6,3
32130,tt0087412,3.7,250,4,3
32131,tt2517300,6.5,2018,13,20
32132,tt2082496,7.2,935,7,23
32133,tt4079776,6.0,876,4,3
32134,tt3215846,7.1,353,3,21
32135,tt2447750,8.3,203,6,2
32136,tt3620298,5.2,101,0,
32137,tt2315806,6.5,284,10,6
32138,tt3440298,6.4,10097,69,14
32139,tt3774694,6.0,27008,77,181
32140,tt1679270,,,,
32141,tt0122580,6.8,332,11,
32142,tt2435514,2.9,920,35,79
32143,tt1762308,6.3,346,10,3
32144,tt3170832,8.2,250092,425,457
32145,tt2145778,8.6,37,0,3
32146,tt0051080,6.3,91,0,
32147,tt1617250,6.3,307,9,55
32148,tt2701772,4.3,1021,24,20
32149,tt2308860,6.4,499,3,12
32150,tt3460152,6.4,1238,3,40
32151,tt1893218,6.5,1688,15,2
32152,tt1329370,7.7,111,2,8
32153,tt3611432,6.9,260,1,2
32154,tt0101561,7.1,390,7,12
32155,tt2759292,5.9,87,0,9
32156,tt1945044,4.6,4640,35,48
32157,tt2458820,6.1,64,0,3
32158,tt1178197,8.1,5123,20,25
32159,tt2593224,6.4,963,5,30
32160,tt0437503,5.6,6794,11,18
32161,tt1232838,6.0,3804,26,11
32162,tt2721152,2.8,497,7,2
32163,tt0037756,6.7,267,12,5
32164,tt2231900,5.8,510,6,1
32165,tt2417154,8.3,702,1,4
32166,tt1160525,6.3,1195,3,3
32167,tt1541005,,,,
32168,tt0130216,5.4,591,41,29
32169,tt3687398,4.7,4069,27,35
32170,tt2147319,6.4,1325,7,19
32171,tt0482459,6.9,387,4,4
32172,tt0475760,6.3,334,4,1
32173,tt4415016,7.0,1044,3,8
32174,tt4178092,7.1,105680,323,312
32175,tt1275521,6.6,649,3,
32176,tt2107874,5.7,102,1,
32177,tt2321379,6.6,82,2,7
32178,tt0257750,5.3,132,5,3
32179,tt3455740,5.8,1197,12,72
32180,tt2251090,5.7,275,5,
32181,tt0246643,8.8,2581,4,2
32182,tt4263482,6.8,115994,607,500
32183,tt0338109,7.3,3129,23,3
32184,tt3379358,7.2,585,1,7
32185,tt1828229,6.9,1130,9,53
32186,tt1176954,6.8,1900,8,49
32187,tt1336601,4.8,1883,23,81
32188,tt2082152,4.5,2221,38,30
32189,tt3877674,6.7,7580,18,107
32190,tt4158624,5.7,3116,17,52
32191,tt0159510,7.5,606,1,2
32192,tt0159511,7.8,651,3,2
32193,tt2277106,7.8,1276,16,36
32194,tt4291066,7.9,1296,3,19
32195,tt3793788,6.0,8357,35,10
32196,tt2131698,6.6,1387,6,39
32197,tt3645848,6.2,8,0,
32198,tt0394837,7.6,10,2,2
32199,tt3219194,6.3,1344,16,18
32200,tt4074304,7.0,974,7,38
32201,tt3059656,7.7,1160,2,50
32202,tt3680410,7.2,2677,30,28
32203,tt0058657,6.7,221,4,
32204,tt1230545,5.0,690,11,6
32205,tt4835636,6.4,1203,6,2
32206,tt3124456,8.0,3479,8,2
32207,tt2924472,8.0,3346,9,1
32208,tt1846783,7.0,272,3,7
32209,tt1426363,5.4,1642,13,14
32210,tt1314291,7.2,222,2,2
32211,tt0870967,7.6,1000,4,7
32212,tt1743985,6.1,795,1,4
32213,tt2544766,7.0,7042,37,20
32214,tt3824386,7.2,10907,34,16
32215,tt0109161,6.4,445,5,1
32216,tt0060661,6.8,1162,17,4
32217,tt0162897,6.7,1050,24,2
32218,tt1554966,8.1,1758,0,2
32219,tt0448100,7.7,211,3,2
32220,tt0296753,8.0,259,8,
32221,tt3053202,7.0,421,6,4
32222,tt0267281,5.5,744,7,
32223,tt1413314,8.8,3854,22,10
32224,tt1748278,6.9,796,7,39
32225,tt0192080,7.1,159,6,
32226,tt3392330,7.0,936,2,18
32227,tt0175122,8.1,1411,20,7
32228,tt0046532,5.8,544,19,4
32229,tt0101631,5.7,409,14,3
32230,tt0147995,2.7,494,21,7
32231,tt0161215,7.4,234,1,1
32232,tt0140785,7.2,255,7,
32233,tt0113008,6.7,1063,15,1
32234,tt0214698,7.0,1615,56,3
32235,tt0406310,6.2,2646,17,8
32236,tt0113330,6.3,132,1,
32237,tt0193732,5.8,126,6,1
32238,tt0117515,6.6,421,24,
32239,tt0102674,7.0,1084,16,3
32240,tt0112667,7.3,913,18,3
32241,tt0111695,5.0,181,3,1
32242,tt0204824,6.0,5050,89,7
32243,tt1047474,7.2,338,2,
32244,tt0046789,6.5,1198,26,10
32245,tt0192189,6.5,92,1,
32246,tt0046280,6.6,1378,19,6
32247,tt2334593,6.6,892,18,16
32248,tt0056472,5.6,142,8,1
32249,tt0069866,6.2,352,7,3
32250,tt0042211,7.1,492,19,9
32251,tt0040852,7.2,738,20,14
32252,tt0050546,5.3,1036,46,12
32253,tt0806938,6.1,886,11,2
32254,tt0117179,5.8,1790,38,1
32255,tt0275170,5.2,283,13,1
32256,tt0072796,7.9,129,3,3
32257,tt0043884,5.4,130,3,1
32258,tt0032254,7.1,169,14,2
32259,tt0050299,5.3,211,5,1
32260,tt0036697,6.0,578,16,11
32261,tt0080966,6.7,182,6,
32262,tt0339210,3.8,147,12,3
32263,tt0158466,6.9,3505,114,2
32264,tt0091846,6.9,605,18,1
32265,tt0162898,5.4,462,15,4
32266,tt0185895,6.0,1668,16,
32267,tt0341595,6.6,157,2,1
32268,tt0112519,4.8,873,20,16
32269,tt0115696,3.3,591,14,3
32270,tt0085616,6.0,276,6,1
32271,tt0163887,5.9,2214,100,4
32272,tt0119025,6.2,822,11,3
32273,tt0323810,6.6,907,9,
32274,tt0110094,5.1,257,4,
32275,tt0271732,7.7,1950,30,3
32276,tt0294564,4.7,307,27,
32277,tt0082502,4.1,534,12,3
32278,tt0274735,7.5,1437,15,1
32279,tt0078155,5.4,1357,22,4
32280,tt0106689,5.3,2867,30,6
32281,tt0091721,6.3,1617,17,6
32282,tt0296185,5.2,498,16,1
32283,tt1329665,7.7,4997,22,23
32284,tt0137937,5.1,352,16,2
32285,tt0196751,4.3,236,11,
32286,tt0212885,5.7,413,22,1
32287,tt0241357,6.0,558,45,
32288,tt0262711,7.6,555,9,2
32289,tt0046192,3.8,259,15,4
32290,tt0029542,4.9,262,17,2
32291,tt0049933,6.7,507,12,5
32292,tt0043989,6.5,911,13,6
32293,tt0058241,6.1,363,10,4
32294,tt0068276,5.9,227,2,2
32295,tt0104233,4.6,131,6,
32296,tt0470994,6.0,312,10,3
32297,tt0200930,6.2,33,4,1
32298,tt0817910,6.8,2824,13,25
32299,tt1150938,4.7,149,1,1
32300,tt0031709,6.7,795,34,12
32301,tt0064155,5.7,1314,34,9
32302,tt0805190,5.7,374,11,17
32303,tt0197467,7.2,268,5,2
32304,tt3567288,6.2,89217,524,398
32305,tt1741273,6.2,30255,107,165
32306,tt0471945,6.5,170,7,4
32307,tt2752772,5.3,34873,149,195
32308,tt0208069,6.9,58,2,
32309,tt0087376,6.8,240,2,5
32310,tt1705126,5.7,214,0,4
32311,tt3379456,5.4,950,10,44
32312,tt0000003,6.6,914,12,3
32313,tt0000516,6.6,636,4,3
32314,tt0279692,6.7,59,1,1
32315,tt0000682,6.9,1654,13,1
32316,tt1740545,6.6,465,6,1
32317,tt1189078,6.3,65,4,
32318,tt0000455,6.9,1399,11,3
32319,tt0001737,7.2,1256,18,2
32320,tt0005198,6.0,217,6,4
32321,tt0205719,7.0,100,3,2
32322,tt0439418,7.7,1550,10,
32323,tt4705522,8.0,622,3,
32324,tt2165933,6.5,2267,17,3
32325,tt0064988,5.9,311,5,8
32326,tt0077587,6.4,460,6,3
32327,tt2262270,6.3,957,1,2
32328,tt1865403,4.9,174,4,
32329,tt0047862,6.8,241,9,1
32330,tt0090257,8.2,3032,2,4
32331,tt3910602,7.5,2721,15,25
32332,tt0055423,6.1,155,4,1
32333,tt0053445,6.5,427,15,2
32334,tt0057851,6.2,300,7,6
32335,tt0046937,6.3,486,9,5
32336,tt0072837,6.5,166,0,1
32337,tt0040619,7.0,103,1,1
32338,tt1018723,5.0,4269,14,11
32339,tt3271220,5.8,378,2,2
32340,tt2626962,7.0,271,0,
32341,tt4286440,6.9,236,0,
32342,tt4084744,7.2,6383,23,26
32343,tt2924590,6.1,1461,10,18
32344,tt1934458,4.6,2281,22,70
32345,tt3326110,8.5,11,0,
32346,tt3480446,6.1,837,18,9
32347,tt0143296,5.4,1144,43,6
32348,tt0329414,5.8,476,12,1
32349,tt0289138,5.7,439,4,
32350,tt0118906,7.5,1570,4,3
32351,tt1224369,6.9,1586,1,9
32352,tt0960792,7.6,527,9,9
32353,tt2371411,6.3,2667,15,32
32354,tt0093910,4.1,260,15,4
32355,tt0066302,7.1,494,24,10
32356,tt0096744,7.0,1473,33,12
32357,tt0078986,5.1,58,4,1
32358,tt2552296,7.5,725,4,6
32359,tt2476552,6.5,748,10,34
32360,tt0282154,6.1,22,1,
32361,tt0099447,4.5,104,3,3
32362,tt0082818,5.8,2429,71,49
32363,tt0068272,5.9,267,8,18
32364,tt2911342,6.4,2538,20,7
32365,tt3397918,4.5,4392,59,50
32366,tt0129805,6.4,662,10,3
32367,tt0091213,4.6,264,7,7
32368,tt1350484,5.6,764,6,6
32369,tt2951788,7.1,5089,34,10
32370,tt3316948,6.1,68824,183,263
32371,tt1781922,6.8,62337,246,208
32372,tt1398426,7.9,149602,350,372
32373,tt0348884,6.7,419,11,7
32374,tt2668150,6.1,240,1,19
32375,tt1733125,4.5,1878,30,10
32376,tt1120889,5.8,222,2,17
32377,tt3813310,6.3,24573,110,160
32378,tt0294806,6.9,595,18,14
32379,tt0067729,8.0,799,6,6
32380,tt0087589,5.9,1710,12,6
32381,tt0830361,8.3,25337,96,25
32382,tt0419722,6.5,540,14,1
32383,tt0218298,5.8,537,17,2
32384,tt0173906,6.9,1497,21,3
32385,tt0312297,5.3,259,10,5
32386,tt1646876,5.5,9343,13,8
32387,tt0455299,5.1,284,9,1
32388,tt0466669,5.5,1063,21,6
32389,tt2404645,5.7,630,8,11
32390,tt0494253,6.3,783,14,4
32391,tt1137994,4.8,771,7,9
32392,tt1332100,6.0,1543,13,6
32393,tt0300996,5.6,398,17,2
32394,tt1374841,6.2,81,1,
32395,tt1756447,6.5,501,7,5
32396,tt0356485,7.4,454,4,4
32397,tt2205948,7.8,842,1,2
32398,tt0038826,6.9,172,6,
32399,tt3214286,6.8,1489,12,41
32400,tt2181961,5.7,262,3,17
32401,tt3125652,5.7,2185,7,104
32402,tt1079964,5.0,541,11,17
32403,tt0215837,3.9,165,5,21
32404,tt2579200,6.0,145,2,
32405,tt2536428,5.9,1002,2,8
32406,tt0283623,7.1,661,3,7
32407,tt3307726,4.4,2192,23,8
32408,tt0081520,6.9,329,16,5
32409,tt0930902,7.1,801,6,8
32410,tt0488870,7.8,1818,23,10
32411,tt0072325,7.0,1970,42,49
32412,tt2247566,7.9,1756,4,13
32413,tt3316302,8.0,522,5,4
32414,tt2072230,5.1,9958,116,55
32415,tt0109277,7.8,1287,17,4
32416,tt0106417,7.8,1757,34,6
32417,tt0112513,7.6,1011,8,3
32418,tt0813789,6.1,1251,17,3
32419,tt3824458,7.1,17373,73,192
32420,tt1294699,3.8,1150,25,7
32421,tt2091478,5.1,10521,52,26
32422,tt1230387,6.3,771,3,3
32423,tt4254516,5.0,74,1,1
32424,tt3008816,4.6,384,6,14
32425,tt0765465,5.0,261,5,1
32426,tt1506458,3.9,1331,17,9
32427,tt1989485,5.1,3191,15,22
32428,tt2378453,5.6,2723,40,65
32429,tt0881310,7.7,504,3,25
32430,tt1708135,7.0,5514,25,100
32431,tt4255626,5.9,1218,9,12
32432,tt2091880,5.4,552,10,23
32433,tt1706598,6.1,5269,20,30
32434,tt0225009,5.5,1290,22,15
32435,tt0068443,4.5,197,3,3
32436,tt3038142,5.2,1958,13,36
32437,tt3313908,5.9,605,2,11
32438,tt0338086,4.0,447,2,
32439,tt0466043,6.3,1237,4,1
32440,tt3919820,6.3,160,1,7
32441,tt3825738,6.5,1190,1,4
32442,tt2637378,6.7,1794,15,33
32443,tt0815447,5.7,473,6,12
32444,tt3072636,7.5,97,1,5
32445,tt1227183,6.2,1678,38,29
32446,tt2789926,4.8,125,1,5
32447,tt2260850,7.3,2990,16,49
32448,tt0838192,6.8,1021,5,14
32449,tt2871256,4.6,499,5,15
32450,tt0304790,6.8,310,4,5
32451,tt3759430,5.7,71,0,6
32452,tt3509662,5.7,267,1,32
32453,tt0142081,5.2,55,1,1
32454,tt0079111,7.1,315,1,8
32455,tt0070358,6.5,1739,13,16
32456,tt0195621,6.2,123,1,2
32457,tt0063033,6.2,155,2,1
32458,tt1786742,4.6,744,6,1
32459,tt2446980,6.6,104480,292,337
32460,tt1766085,6.7,1007,11,44
32461,tt0310243,4.9,246,7,4
32462,tt0090748,5.1,261,5,1
32463,tt0455829,8.0,4776,33,2
32464,tt0312403,6.6,548,9,
32465,tt0374298,7.1,3535,18,4
32466,tt1242457,5.8,2333,22,10
32467,tt1606652,6.6,1174,1,1
32468,tt1176730,5.5,287,5,14
32469,tt0145891,6.8,964,4,2
32470,tt2446600,7.9,1928,7,48
32471,tt0498118,6.2,520,5,8
32472,tt2837336,4.3,2617,20,30
32473,tt0076564,7.1,252,4,1
32474,tt0072634,6.4,86,5,11
32475,tt0067787,5.6,155,7,6
32476,tt0079971,3.1,613,13,14
32477,tt0028225,6.8,85,2,
32478,tt0027056,6.9,79,3,3
32479,tt0026762,6.9,85,2,2
32480,tt0028974,6.2,409,16,10
32481,tt1942839,5.3,200,5,2
32482,tt2258513,6.9,77,3,4
32483,tt1554929,5.7,218,1,9
32484,tt2315236,4.8,714,4,14
32485,tt0270919,7.2,1559,12,7
32486,tt1976009,6.0,41494,122,177
32487,tt0086182,8.2,2189,8,9
32488,tt1976608,6.8,158,5,29
32489,tt2711748,8.1,58,1,3
32490,tt2364659,3.8,696,17,8
32491,tt0119689,7.7,151,1,6
32492,tt1173922,6.5,425,7,24
32493,tt0078780,6.8,1597,27,1
32494,tt0074682,4.9,418,6,10
32495,tt2217895,6.3,2255,10,13
32496,tt0282521,5.1,5136,48,5
32497,tt0846787,8.1,16,0,
32498,tt0156091,5.4,10,0,
32499,tt3606298,7.8,92,1,
32500,tt0078235,5.8,472,18,48
32501,tt3170902,7.2,7866,38,104
32502,tt3815248,5.7,31,0,9
32503,tt4292554,6.5,473,2,6
32504,tt0067943,7.2,962,10,8
32505,tt3449292,8.1,14092,73,22
32506,tt4635372,8.1,13973,56,38
32507,tt3851324,5.9,696,1,4
32508,tt1339686,8.3,11,0,
32509,tt1185594,6.2,637,7,7
32510,tt0054870,7.5,446,1,3
32511,tt0056665,6.8,233,3,1
32512,tt0063421,6.3,23,0,
32513,tt0062367,7.3,29,0,
32514,tt0060456,5.6,78,1,
32515,tt0057026,6.3,111,6,
32516,tt0481269,7.7,48,2,9
32517,tt4076756,7.1,670,6,18
32518,tt0053319,7.4,223,1,5
32519,tt0047990,8.0,1451,11,7
32520,tt1010278,7.3,3212,13,4
32521,tt1426748,6.6,278,4,
32522,tt0050803,7.2,1504,32,10
32523,tt2011218,5.7,564,5,2
32524,tt0480002,7.6,2247,29,3
32525,tt0083264,6.0,272,3,8
32526,tt4819514,6.7,732,0,4
32527,tt3802576,6.7,9670,53,33
32528,tt0396587,5.9,461,12,7
32529,tt0875695,7.6,895,2,1
32530,tt3667148,7.5,391,4,1
32531,tt4600952,3.9,7279,96,44
32532,tt0106559,7.2,2030,18,19
32533,tt0074988,8.0,1386,29,6
32534,tt0093961,6.8,728,6,1
32535,tt2990738,7.2,3813,7,27
32536,tt2612156,7.1,335,2,
32537,tt0026055,6.1,504,19,4
32538,tt0402014,7.9,5954,22,5
32539,tt0476884,7.2,6933,32,8
32540,tt0940656,5.5,6372,4,25
32541,tt0016634,7.0,277,10,2
32542,tt1562567,5.2,1630,16,13
32543,tt0092684,5.3,804,17,7
32544,tt1699745,6.1,629,5,52
32545,tt0039260,6.6,370,7,5
32546,tt0043417,6.7,273,10,1
32547,tt0097423,6.4,1056,20,4
32548,tt0460892,6.1,251,4,4
32549,tt0069377,5.9,73,6,2
32550,tt0070157,4.6,612,19,12
32551,tt0075879,6.1,135,2,
32552,tt0076295,5.4,1602,61,56
32553,tt0345177,8.4,853,11,1
32554,tt0080322,8.0,564,9,2
32555,tt0039998,7.3,881,13,3
32556,tt1516586,6.9,35,2,3
32557,tt1826813,5.1,580,5,15
32558,tt1528227,5.1,1770,13,2
32559,tt0485376,5.1,2303,41,20
32560,tt1056036,3.9,732,8,14
32561,tt4512714,7.4,1148,4,
32562,tt0239406,5.4,726,17,19
32563,tt0145777,8.6,1063,11,2
32564,tt0032476,5.8,169,6,4
32565,tt0035952,5.6,354,16,3
32566,tt0030216,6.1,547,13,4
32567,tt0049302,6.3,341,9,2
32568,tt0260949,5.5,829,31,1
32569,tt0034846,6.0,429,22,5
32570,tt0056065,5.5,226,13,3
32571,tt0036009,7.2,486,8,2
32572,tt0169989,5.6,323,5,
32573,tt0104495,4.8,136,4,2
32574,tt0021919,6.0,145,4,2
32575,tt0117096,4.3,273,8,4
32576,tt0093688,7.1,403,9,
32577,tt0255873,7.3,483,24,3
32578,tt0015224,7.4,677,19,15
