"movie_id","actor_id"
85658,6818
85658,1291103
122479,96813
290739,1361081
290739,1361082
290739,1225577
248921,96209
248921,47422
248921,239594
248921,1284204
248921,1165457
25657,238498
25657,545488
25657,123862
25657,1384989
25657,88853
96574,1010004
56691,11916
56691,1262342
56691,118055
56691,226147
74711,239722
74711,99262
74711,23442
74711,1341809
74711,39792
47448,71185
47448,92051
47448,1796593
47448,224565
47448,224570
102691,1758291
102691,1758293
205504,8741
205504,578532
205504,1156684
205504,1187907
205504,122600
282009,1268898
282009,1341674
282009,1188861
282009,122600
282009,1341675
206390,1188861
206390,1188862
206390,1026173
206390,1188249
206390,1188863
133643,1188862
133643,1026173
133643,1210023
133643,1490709
133643,1189096
116991,227405
116991,599669
116991,247897
116991,559948
116991,1321955
239123,1636561
87506,1061509
87506,1564
87506,71186
87506,67004
257534,1297686
257534,1297687
257534,1297688
257534,1297695
257534,1297697
26805,87697
26805,96300
26805,14576
26805,96301
26805,13977
62851,142472
62851,10071
62851,142485
62851,236089
62851,236090
29470,6937
29470,103051
29470,2
30640,2922
30640,88460
30640,29127
30640,3675
30640,7384
26925,2922
26925,96719
26925,34237
26925,96609
26925,30539
120850,1081504
120850,1081507
120850,1081508
120850,1081509
120850,1081510
173484,56205
173484,44810
173484,78021
173484,141673
173484,12180
4885,47436
4885,39789
4885,28078
4885,39792
4885,39793
199661,69221
199661,43436
199661,1383639
199661,97086
199661,100745
43716,160432
43716,34807
43716,114957
43716,30553
43716,95734
83297,555296
83297,929409
83297,908806
83297,72495
83297,1395606
166886,1156244
166886,1156245
166886,1156246
166886,1067460
144331,1192361
144331,1192362
144331,1192363
144331,1192364
144331,1192365
1871,9741
1871,11187
1871,19646
1871,19644
1871,19645
1870,9741
1870,11187
1870,19646
1870,19644
1870,19645
1875,9741
1875,11187
1875,19646
1875,24751
1875,18217
50401,8727
50401,3363
50401,113703
50401,81188
50401,113759
92,806
20875,86690
20875,86691
20875,1190217
20875,86680
20875,86670
100246,1024165
100246,1096801
100246,1062049
100246,1096802
100246,14978
86823,97629
86823,34376
86823,1092507
86823,233693
86823,25462
56440,101400
56440,16870
56440,929711
56440,929712
265929,1322676
3485,113
3485,32128
3485,32119
3485,26598
3485,30664
49183,113
49183,89065
49183,18966
49183,10075
49183,26517
72715,1658493
72715,1658494
72715,1844952
85711,81401
85711,1562
85711,77976
85711,67737
85711,6287
195834,1189525
195834,1189526
195834,1189527
195834,1189528
195834,1078035
136742,113332
136742,67320
136742,562730
136742,7590
136742,143667
98560,4940
98560,20848
98560,1162
98560,20379
98560,1018743
84442,239680
84442,90760
84442,931107
72478,489961
72478,140661
72478,566101
72478,566103
72478,566104
277688,5661
277688,6719
277688,52852
277688,12134
277688,27993
43754,147
43754,6195
43754,11160
43754,34839
43754,37027
95010,236381
95010,35732
95010,236380
95010,1309655
95010,1309656
116437,1078035
116437,1466289
116437,1466291
116437,1466293
116437,1466295
227719,928575
227719,1279279
227719,515628
227719,57191
227719,76412
321594,52849
144183,33448
144183,91280
144183,29859
47868,139549
47868,34546
47868,139550
47868,34551
47868,229672
167073,36592
167073,93210
167073,1041440
167073,388
167073,477
295490,543505
295490,14892
295490,114
295490,60073
295490,6807
309298,6807
309298,55936
309298,39388
309298,62862
309298,62831
249688,41088
249688,44735
249688,34612
249688,47281
249688,3234
309299,133
309299,1920
309299,21359
309299,84407
309299,11085
291869,17051
291869,17306
291869,34847
291869,589
291869,21818
309581,19492
309581,16866
309581,74242
309581,78062
309581,74957
310119,3061
310119,8785
310119,8786
310119,1034681
310119,1507371
310121,10401
310121,35515
310121,24203
310121,5960
310121,886292
310001,142425
310001,65225
310001,1013165
310001,1387126
310001,145360
309242,10859
309242,77335
309242,23459
309242,124644
309242,1981
309245,45400
309245,1345418
309245,1388548
309245,66260
309245,1196536
309503,17178
309503,17286
309503,3037
309503,5538
309503,68842
232572,4135
232572,1733
232572,7056
232572,17039
232572,109869
245706,21007
245706,17051
245706,72855
245706,205797
245706,824
253406,569
253406,77996
253406,130640
253406,46593
253406,1246
288036,58224
288036,88029
288036,36801
288036,10871
288036,2956
315882,583988
319070,7171
319070,7180
319070,54812
319070,1532
319070,46949
319075,92563
319075,533061
319075,7621
319075,95076
319091,1901396
319091,1901397
319091,1901398
319091,0
319071,60545
319071,470172
319071,104779
319071,558267
319071,4720
318224,455
318224,37203
318224,71797
318224,59978
318224,33653
319079,1527755
319079,39516
319079,1527756
319079,1527757
318225,220088
318225,1003843
318225,58225
318225,7404
318225,1243167
319078,1418136
318044,960479
318044,1484371
318044,214943
318044,555310
318044,1506487
312813,107170
194537,1061561
283235,37625
283235,4784
283235,335
283235,40275
283235,129868
125336,1061561
125336,1018937
125336,1122224
125336,1234779
251321,6161
251321,19119
251321,2037
251321,140238
251321,1286655
283330,1158808
283330,55493
283330,45400
283330,7708
283330,141635
308457,56485
308457,58528
308457,1394932
308457,83586
308457,49971
308453,1221716
308453,21163
308453,1286328
308453,111678
308453,60898
308638,70851
308638,11006
308638,17696
308638,4175
308638,17735
250124,1201716
250124,41091
250124,28846
250124,22227
250124,1336393
308639,587506
308639,1253355
308639,1291350
308639,37153
308639,1395182
307946,7404
307946,2694
307946,1218218
307946,170483
307946,11067
308369,1142720
308369,1394670
308369,1173984
308369,86310
308369,17039
308024,36801
308024,221809
308024,17881
308024,73937
308024,1699474
308027,55936
308027,35705
308027,1003843
308027,1394648
308027,87070
294132,71189
294132,529
294132,18472
294132,1771
294132,131520
308640,65529
308640,53938
308640,1395184
308640,1395189
308640,1395190
308032,8289
308032,132157
308032,11665
308032,1034681
308032,52442
308361,36592
308361,38024
308361,11355
308361,37204
308361,74073
306197,71189
306197,1389367
306197,521563
306197,4513
306197,1396320
193687,234352
193687,5294
193687,62064
52286,1957
52286,5443
52286,123611
52286,35900
52286,103133
56036,6120
56036,223684
56036,71157
56036,6125
56036,19358
161491,1149906
161491,1149907
161491,141876
161491,82352
161491,1153487
254721,1291450
254721,56699
254721,21744
254721,1291451
254721,1291452
42316,1006892
42316,1006893
42316,1006894
42316,1006895
42316,1006896
226163,1211584
226163,1211596
223202,65571
223202,128465
223202,1464905
223202,88470
223202,1152280
103758,1034714
103758,1034712
103758,545137
103758,1266167
103758,1606944
57342,55912
57342,15915
57342,72054
57342,127016
57342,71296
3168,20441
3168,31016
3168,7691
128508,126983
128508,1087182
128508,1087183
128508,1087184
128508,1087185
252063,50
252063,4757
252063,2630
252063,236016
252063,22290
188765,1186810
188765,229932
188765,1186811
188765,1388967
188765,1389068
68864,50
68864,1352
68864,1958
68864,145197
68864,30832
190876,83183
190876,81822
190876,1298392
190876,1298393
190876,145457
309875,10695
309875,106655
309875,76331
309875,104770
309875,76392
318007,3398
318007,1125
318007,47177
318007,1419210
318007,1419207
256108,49021
256108,1299963
256108,1299964
256108,1299965
256108,3934
3480,24366
3480,6250
3480,2168
3480,32019
3480,269502
5063,6250
5063,3784
5063,32059
5063,40954
5063,36925
3423,3784
3423,6250
3423,20882
3423,2168
3423,32322
82046,9741
82046,592939
82046,28331
82046,592940
82046,114970
54880,9741
54880,37131
54880,557826
54880,37460
54880,26886
288708,1356856
288708,1356857
288708,1356858
288708,1356859
288708,1356860
124857,9029
124857,194
124857,56778
124857,2039
80346,10402
80346,4250
80346,12073
80346,21197
80346,13635
202171,2714
202171,83777
124524,18316
124524,8349
124524,2372
124524,17343
124524,56356
71134,5503
71134,10822
71134,34901
71134,116
71134,42566
144910,32791
144910,3150
144910,7502
144910,95224
144910,8231
37978,24264
37978,78412
37978,84248
37978,19957
37978,58016
66787,56045
66787,585
66787,52776
66787,17640
66787,58541
64123,73180
64123,42279
64123,51969
64123,19901
64123,12517
30492,106432
30492,106433
30492,106434
30492,26457
30492,15010
63154,1217599
63154,1172156
63154,236536
63154,35077
63154,79731
69335,55012
69335,227544
69335,558258
69335,558260
69335,558261
81694,56890
81694,135798
81694,21246
81694,3197
81694,592286
110390,1310733
110390,1310734
110390,1424918
110390,1105513
110390,1424919
123867,114913
123867,1077335
123867,552603
26722,57346
26722,71900
26722,96076
26722,96077
26722,58384
230266,83002
230266,72466
230266,2206
230266,1377303
86391,25179
86391,3872
86391,400
86391,6352
86391,24903
73108,78031
73108,231054
73108,231547
73108,155768
73108,51456
315855,56977
315855,119388
315855,145601
315855,1646
315855,141741
46342,56890
46342,20982
46342,32556
46342,649
46342,42642
312526,103834
312526,10136
312526,223902
312526,65730
312526,71900
287581,1478735
287581,105562
287581,37982
287581,235492
287581,930834
72784,1372
72784,11006
72784,3972
72784,156962
72784,73381
185341,34793
185341,34020
185341,954664
185341,1180136
185341,56468
307663,75330
307663,11155
307663,23821
307663,62
307663,51670
87339,554488
87339,27782
87339,229504
87339,137029
87339,20327
29112,89982
29112,103086
29112,103087
29112,103088
29112,103089
40744,111284
40744,93105
40744,2101
40744,124518
40744,89661
48156,3785
48156,14505
48156,2646
48156,94032
48156,117737
65257,1396668
65257,158131
65257,1396669
65257,7004
65257,44222
184143,133858
184143,160043
184143,825
184143,172221
184143,15007
74684,309852
74684,572321
74684,309854
74684,572322
278468,52139
278468,24357
278468,13922
278468,18973
278468,40595
248576,1283866
248576,1283868
248576,1283869
248576,1242860
62037,137909
62037,31896
213684,1365484
213684,1365485
213684,1365487
213684,1365490
213684,1365491
295069,61110
295069,62831
295069,17051
295069,19278
295069,6949
278677,127856
278677,110366
278677,566108
278677,1041739
278677,24524
299796,140652
299796,140664
299796,136558
299796,37982
299796,238103
126376,4812
126376,223274
126376,27980
126376,249397
126376,1279353
88599,1031856
88599,1031857
88599,1031858
88599,1031860
274990,3880
274990,47153
274990,38127
274990,2244
274990,202568
57438,226169
57438,226170
57438,226171
57438,226172
57438,226173
62352,33190
62352,2201
62352,64971
62352,235209
62352,231926
167810,110014
167810,36592
167810,8170
167810,136532
167810,956764
125305,1337091
125305,1885427
56405,224210
56405,938734
56405,17257
56405,45152
72480,20667
72480,59807
72480,71377
72480,71377
72480,19116
287524,34199
287524,5139
287524,217055
287524,204468
287524,34839
30131,29518
30131,105748
30131,11974
30131,623776
30131,942244
94744,14701
94744,80875
94744,10020
94744,107234
94744,30900
27873,36409
27873,34535
27873,93800
27873,64091
27873,29094
125063,1289114
125063,1232334
125063,1230693
125063,143090
125063,150864
62432,2962
62432,64811
62432,17580
62432,2007
62432,4995
86598,15152
86598,6461
320316,1258076
320316,1420169
320316,1420171
320316,231994
320316,1282380
225184,12520
225184,31989
225184,12259
225184,102026
225184,374406
237171,72717
237171,10459
237171,2568
237171,50544
237171,99520
146563,18803
146563,10921
146563,19646
146563,41231
146563,14300
73984,4960
73984,15753
73984,98569
73984,57490
73984,563809
51261,39125
51261,9626
51261,7218
51261,19146
51261,52854
93939,70985
93939,7504
93939,936
93939,30126
93939,1871252
12796,21605
12796,13326
12796,27932
12796,11857
12796,83129
155459,13919
155459,14947
155459,55037
155459,101985
155459,47549
96243,14464
96243,76184
96243,1347874
96243,29540
96243,199909
55032,3380
55032,9208
55032,656
55032,41998
55032,27393
257605,856
257605,40181
257605,1070
257605,6564
257605,6564
266030,1319776
266030,1319777
266030,1319778
266030,1312061
266030,1319779
302376,6086
302376,585492
302376,1384557
302376,223477
302376,1075020
255913,83967
255913,123989
255913,59192
255913,1293458
255913,66032
186629,12259
186629,13567
186629,100427
186629,1001017
186629,134213
316269,116005
316269,980
316269,582512
316269,139096
316269,305528
146783,4421
146783,31989
146783,233183
146783,148590
146783,1124867
31293,937178
31293,937179
31293,937180
31293,937181
31293,937182
276518,29523
276518,3268
276518,1330432
199198,19091
199198,590165
199198,21606
199198,3268
199198,69966
82858,70119
82858,9762
82858,38914
82858,797682
83782,36211
83782,3829
83782,18340
83782,131329
73697,51840
73697,32312
73697,44104
73697,105352
73697,1662942
91901,6553
91901,3536
91901,17882
91901,16923
91901,2264
76821,50
76821,34581
76821,150792
76821,18219
76821,1972
47718,24366
47718,4885
47718,1141
47718,9928
47718,142446
82817,18177
82817,10500
82817,59373
82817,44110
82817,928933
270899,50
270899,19866
270899,68816
270899,72946
63432,37745
63432,37722
63432,103613
63432,37784
63432,37795
83122,97684
83122,14277
83122,53950
83122,102101
83122,29304
92316,38763
92316,24734
92316,247754
92316,37745
92316,1330867
169800,1152019
169800,1152020
169800,1152021
169800,1152023
169800,52603
46439,15112
46439,111207
46439,117011
46439,1101397
46439,165857
54325,436771
54325,124839
54325,436771
75224,1001081
75224,117892
75224,1001082
75224,1001083
251994,16483
251994,62220
251994,26467
251994,13022
251994,2130
56482,224375
56482,76339
56482,224376
56482,68166
56482,224377
89720,1379204
89720,1379206
89720,1379207
89720,1379208
89720,1379209
17895,73427
17895,25466
17895,82967
17895,82968
17895,82969
110123,234297
110123,41214
119193,453272
119193,4704
119193,57298
119193,20239
119193,7276
16925,172788
16925,1088551
16925,964251
16925,1088552
16925,1088553
93103,1149569
93103,989699
93103,1149570
93103,1149571
54928,41687
54928,9207
54928,87003
54928,41269
54928,2505
24051,9777
24051,5576
24051,39358
24051,85613
24051,11086
250624,12217
105891,7253
105891,97599
105891,7250
105891,15295
105891,152566
183910,78021
183910,30680
183910,35463
183910,1193063
183910,1525277
289278,6283
289278,115926
289278,87663
289278,79197
289278,225636
126757,62752
126757,59117
126757,1083160
126757,45210
126757,191661
127668,99260
127668,86669
127668,86737
127668,1836807
110555,1049947
110555,1049948
110555,1049949
110555,1049950
110555,1206115
142798,1117981
142798,1117982
142798,1117983
83429,86797
83429,660475
83429,929553
134733,1190206
134733,1191198
134733,560105
134733,1038575
134733,8474
142808,235983
142808,1190191
142808,939188
142808,1090508
142808,632765
65102,1090508
65102,39791
65102,240532
65102,235983
65102,42124
191096,83544
191096,1190694
191096,86690
191096,1171650
191096,240561
56511,224423
56516,224423
56516,81291
56516,224424
56516,224440
56516,126744
56512,224423
56515,224423
107876,30155
107876,29519
107876,7639
107876,99349
107876,20501
186585,97037
186585,14655
186585,83396
186585,34748
186585,100945
192544,110139
192544,56923
192544,14451
192544,89687
192544,22948
43094,1167198
43094,1041748
43094,1250257
43094,22860
43094,1238843
25164,78412
25164,93250
25164,219124
25164,130427
25164,97753
44191,62714
44191,130426
44191,130427
44191,130428
44191,130429
93116,113660
93116,107069
93116,198230
93116,1266059
93116,185407
104413,42658
104413,1328808
104413,1328809
104413,1328810
104413,1249693
112525,45042
112525,161867
112525,26009
112525,105671
112525,64062
85841,30290
85841,96284
85841,18391
85841,93105
85841,2757
107625,8253
107625,13579
107625,30551
107625,29363
107625,4302
143747,29396
143747,97684
143747,97929
143747,33820
143747,16312
64650,14277
64650,97684
64650,4968
64650,30898
64650,563809
115353,20581
115353,21181
115353,43884
115353,1126337
115353,27412
83140,80875
83140,583306
83140,97929
83140,45035
83140,98492
83136,97684
83136,44976
83136,85984
83136,31700
83136,976293
146079,20581
146079,100683
146079,30898
146079,30902
83124,97684
83124,100415
83124,45035
83124,33819
83124,72888
102959,72661
102959,184951
102959,1089220
102959,98489
102959,544552
27866,55638
17485,24264
47911,115128
67952,96317
67952,59258
216553,135855
216553,39390
216553,204046
289333,142516
63026,80875
63026,5568
63026,24493
63026,50625
63026,100409
32322,10939
32322,43976
32322,1182976
32322,937883
32322,101896
5519,30898
5519,43884
5519,43885
5519,43886
5519,24493
64725,45206
64725,46780
64725,3142
64725,55757
64725,36836
150704,228490
150704,5969
150704,987127
150704,44976
72508,196025
72508,92509
72508,13548
72508,103011
72508,1568107
55328,1062
55328,126471
55328,94793
55328,210276
55328,212050
256347,2978
256347,222130
256347,55596
256347,58045
256347,27030
43645,6837
43645,4818
43645,9235
43645,34027
43645,557943
235093,2879
235093,149484
235093,417
235093,49961
235093,22133
212836,1074580
212836,1197201
212836,1073101
212836,1197202
212836,126771
166089,1030252
166089,121689
166089,78882
166089,84777
166089,1131415
29275,46853
29275,103431
29275,103432
29275,103433
29275,103434
13351,16422
13351,16418
13351,4791
13351,153360
15926,79244
15926,129613
15926,96553
15926,4174
15926,170468
24476,777
24476,11806
24476,94547
24476,94548
24476,94551
24477,61961
24477,62054
24477,1580
24477,71728
24477,381
13955,55265
13955,57412
13955,24203
13955,537
13955,62842
295887,55265
295887,56128
295887,4568
295887,97600
295887,1063947
78080,87003
78080,74036
78080,8930
78080,167825
78080,1213399
33924,70985
33924,88975
33924,89581
33924,30211
187462,8335
187462,14698
187462,22462
187462,27552
139459,98286
139459,512749
139459,968006
139459,36554
139459,1268969
47208,2047
47208,6198
47208,18284
47208,25868
47208,64856
86637,37251
86637,16021
86637,99536
86637,100409
86637,54138
128073,110927
128073,17606
128073,6573
128073,52020
128073,52021
252735,2314
252735,20362
252735,6360
252735,12134
89292,5606
89292,52267
89292,50464
89292,51544
89292,9210
91767,3636
91767,15048
91767,6913
91767,192
91767,15531
22211,22290
22211,20
22211,10669
22211,1328
22211,207300
258550,1937
258550,14947
258550,144270
258550,1299711
258550,102940
136074,51581
136074,1001728
136074,178544
136074,52268
82937,13578
82937,7331
82937,82170
82937,11998
82937,5792
97618,87400
97618,564876
97618,2203
97618,27422
97618,54865
32033,44301
32033,29021
32033,586502
32033,51750
32033,4974
33541,30111
33541,29642
33541,81168
33541,30415
33541,100253
37813,74633
37813,82314
37813,118583
37813,23791
37813,118584
199219,1328782
199219,1139834
199219,80169
199219,28571
65131,128285
83132,70261
83132,70243
83132,7173
83132,543105
83132,100199
43513,92900
43513,240072
43513,1584484
43513,994240
43513,994241
102533,59807
102533,1031205
102533,67813
30577,19137
30577,67970
30577,100410
30577,102101
30577,106559
110227,11998
110227,3362
110227,63998
110227,10083
110227,2549
173962,70548
173962,142508
173962,578089
173962,239703
173962,1190680
81887,28906
81887,11783
81887,11829
81887,70440
81887,76417
43800,51762
43800,11026
43800,30719
43800,30686
43800,33278
50953,18391
50953,936
50953,73022
50953,42174
50953,44845
23614,36041
23614,48012
23614,27725
23614,58661
23614,55194
15420,19210
15420,29930
15420,65732
15420,62001
15420,239853
36907,227
36907,3087
36907,27888
36907,19161
36907,1642
169343,1151392
169343,1151393
169343,1151394
169343,1151395
169343,1151396
201765,224728
201765,1183859
201765,34018
201765,1183860
201765,46856
239650,80602
239650,7252
239650,587597
239650,444732
239650,80611
51245,1979
51245,64436
51245,143602
51245,131303
51245,53
64423,69958
64423,25154
64423,12748
64423,239197
64423,140357
43486,237873
140383,236016
140383,18559
140383,1464242
140383,53819
140383,103400
28190,69958
28190,100033
28190,36917
28190,100034
98969,39208
98969,236016
98969,133051
98969,34586
98969,40971
66966,11544
66966,3783
66966,39156
66966,19269
66966,71140
103613,19270
103613,14812
103613,21462
103613,29428
103613,24299
13770,23
13770,75050
13770,75051
13770,18359
13770,75052
68198,14729
68198,20393
68198,194
68198,24813
110553,1049929
110553,71658
110553,91538
110553,1155170
110553,1049937
128062,447207
128062,1086354
128062,128048
128062,1086355
128062,1086356
256779,1295695
256779,1295696
256779,1295697
256779,1295698
256779,1295699
134463,16923
134463,28626
158933,1140278
158933,1278570
158933,1278571
138394,8930
138394,10722
138394,383
138394,10707
138394,280
261814,35824
82649,897902
82649,928433
82649,897900
82649,928434
82649,897898
238792,8785
238792,18066
238792,57449
238792,17648
238792,976738
270045,74709
270045,52398
270045,74711
270045,6291
270045,47070
36769,116157
36769,116159
36769,116161
36769,116158
36769,116162
273248,2231
273248,6856
273248,10431
273248,27740
273248,76961
251016,10872
133459,1097235
133459,74928
133459,11041
133459,1097236
133459,1097237
226673,1103625
226673,18471
226673,1272713
226673,3272
226673,1016306
90100,21708
90100,3281
90100,105337
90100,120637
90100,34043
106622,556710
106622,5248
106622,1223432
106622,34593
106622,83147
106623,556710
106623,5248
106623,1086994
106623,99482
106623,6783
196847,5248
196847,11163
196847,38597
196847,39467
196847,236087
90802,36913
90802,1074944
90802,150617
90802,41067
90802,566313
69569,556710
69569,11163
69569,26700
69569,225392
69569,99536
95096,85338
95096,98788
95096,27647
95096,132571
128563,85338
128563,55654
128563,563809
128563,27382
90019,85338
90019,13637
90019,51741
90019,36890
90019,1074035
106139,85338
106139,50744
128557,85338
128557,936728
128557,38511
128557,9768
256356,21181
256356,23734
256356,27275
256356,6784
256356,102121
209840,71171
209840,103648
209840,71395
209840,1194442
209840,65354
104334,44961
104334,50948
104334,12658
104334,1140033
104334,202491
6591,21181
6591,18545
6591,16818
6591,50625
6591,45471
150658,20564
150658,4959
150658,24367
150658,26700
150658,38597
183635,15139
183635,24612
183635,25819
183635,103627
183635,563809
260888,15139
260888,1936
260888,32828
260888,1142840
260888,592978
264166,1184803
272691,75912
272691,1057068
272691,1046863
272691,240948
272691,123820
273632,76877
273632,94883
273632,543221
273632,229425
273632,1327204
126706,43975
126706,381
126706,58068
126706,70746
126706,94294
244260,9281
244260,467645
244260,2838
244260,1171570
244260,6164
136576,1936
136576,21708
136576,9768
136576,46636
81332,126932
81332,77346
81332,72440
81332,217589
81332,591519
99332,50739
99332,107223
99332,22383
99332,9811
99332,29915
130948,80875
130948,133209
130948,132262
130948,1108578
130948,103106
265208,976
265208,11665
265208,16501
265208,58635
265208,8256
293450,1365194
293450,1365195
293450,1365196
293450,1365197
293450,1367706
256912,50994
256912,1443502
256912,28509
256912,19828
256912,935934
116303,130654
116303,1052343
116303,120351
116303,1063266
116303,130656
8014,20197
8014,53620
8014,6497
8014,53621
8014,53622
186729,239118
186729,19370
186729,28254
186729,1141
186729,35919
286565,232006
286565,1289968
286565,1029934
286565,148992
286565,934243
43584,27271
43584,40541
43584,102362
43584,129621
43584,129622
265226,1524906
265226,128748
265226,76285
265226,15480
265226,1524907
252838,55638
252838,54415
252838,53862
252838,98394
252838,1215525
53882,9045
53882,66221
53882,922
53882,138956
53882,49815
134746,4690
134746,11478
134746,15860
134746,42993
134746,81372
217197,2022
217197,5403
217197,100632
217197,14502
217197,22137
69499,130109
69499,237990
69499,1064131
69499,1418697
69499,585374
22974,89633
22974,89634
22974,89637
22974,89638
22974,89639
282672,4885
282672,127281
282672,57830
282672,75174
282672,38782
81684,1283
81684,47632
81684,207
81684,1923
81684,5049
290999,1262388
290999,1326440
290999,124573
290999,1361549
290999,1361556
242083,449513
242083,59841
242083,441567
242083,17834
242083,62836
35336,11045
35336,11041
35336,143391
35336,577630
19181,79056
19181,79057
19181,577390
19181,1097786
19181,1088220
17172,79056
17172,79057
17172,95908
17172,244278
17172,112594
308160,135726
308160,115737
308160,57013
308160,934151
308160,92429
163431,213486
163431,565869
163431,57015
163431,21193
163431,1010903
37727,66790
37727,114142
37727,139089
37727,55004
37727,134376
22192,66790
22192,114142
22192,139089
22192,55004
22192,134376
37728,66790
37728,114142
37728,139089
37728,55004
37728,134376
23654,114142
23654,139089
23654,74709
23654,55004
23654,134376
37731,114142
37731,139089
37731,1640
37731,74709
37731,55004
37730,114142
37730,139089
37730,88911
37730,55004
37730,116510
87204,52398
87204,74710
87204,934967
87204,79196
87204,90605
30583,572060
30583,572061
30583,147069
30583,572062
30583,260441
171427,90605
171427,11050
171427,986805
171427,1078910
171427,69645
93222,93338
93222,117330
93222,83898
93222,997625
93222,88910
21842,18068
21842,47068
21842,231926
8743,55885
8743,52398
8743,55886
8743,55887
8743,11263
49874,93239
49874,79259
49874,11047
49874,69645
49874,6291
285245,225598
285245,1042839
285245,1110915
285245,106654
54257,1264351
54257,1264352
54257,1264353
54257,1264354
54257,95566
57548,74699
57548,22331
57548,95565
57548,138069
57548,1092640
241251,16866
241251,932091
241251,1348957
241251,38405
241251,52775
263105,56676
263105,1307319
263105,1307320
263105,1285828
263105,1307321
223922,106406
223922,46092
223922,1209511
223922,98331
223922,239182
277416,216222
277416,1278477
277416,19976
277416,117458
277416,1331809
253849,50668
253849,75122
253849,1231117
253849,110516
253849,150995
154326,1128106
154326,1134995
154326,1134996
154326,86329
154326,110382
86835,3894
86835,112
86835,524
86835,6197
86835,3131
311291,44079
311291,14011
311291,178614
311291,11855
311291,1230626
320003,121529
320003,5443
320003,2411
320003,146720
320003,1424968
320001,1460792
320001,1460794
320001,1700076
320001,1460796
320001,1460797
319999,1147
319999,82312
319999,1427400
319999,583448
319999,1427401
320004,1137
320004,5168
320004,18054
320004,22018
320004,76234
311301,1186880
311301,569349
311301,223477
311301,1430482
311301,1430483
8906,13740
8906,48721
8906,56833
8906,4618
320007,1425019
320007,49767
320007,1285450
320007,520561
320007,28432
40243,117974
40243,94018
40243,104522
40243,111640
40243,84725
323431,1422993
323431,1427127
323431,107939
323431,1427128
323431,1427130
186976,1178076
186976,1178077
186976,1178078
186976,1178079
186976,1311983
248710,1313784
248710,591569
248710,232400
86201,932998
86201,1145730
86201,543398
86201,1285507
86201,166168
276839,25541
276839,17178
276839,22123
276839,9013
276839,65769
23014,1547
23014,89681
23014,83621
23014,87825
23014,89253
41816,26513
41816,1733
41816,883
41816,19239
41816,42335
90358,31774
90358,113513
90358,119902
90358,941239
90358,103449
244562,109868
244562,226069
244562,37089
244562,64213
244562,1815126
78691,3999
78691,1161
78691,12519
78691,35092
78691,45042
107357,10222
107357,56890
107357,44038
107357,80342
107357,29298
51854,2878
51854,44240
51854,141
210691,3002
210691,23214
210691,15854
210691,52288
210691,783
46971,349
46971,10938
46971,9126
46971,3359
46971,5255
265228,1422247
265228,1311790
265228,1422248
265228,1182758
265228,1311791
176545,1072882
176545,557299
176545,100241
176545,1158831
176545,1158832
58028,55636
58028,12074
58028,13445
58028,60705
58028,58805
38074,80503
38074,125640
38074,125641
38074,33160
38074,125638
13397,113284
13397,1937
13397,19178
13397,1228071
13397,224778
175503,29177
175503,1010377
175503,3007
175503,40996
175503,29139
127853,7499
127853,201347
127853,933317
127853,58869
127853,108661
259358,6086
259358,45625
259358,28532
259358,5512
259358,52722
227383,148019
227383,1261438
227383,1261533
315049,88853
315049,1248569
315049,124261
315049,1413705
315049,124262
130805,19143
130805,10399
130805,11159
130805,999329
130805,1224160
248933,32987
248933,894116
248933,44567
248933,213596
248933,35263
170677,115573
170677,13326
170677,35314
170677,32067
49789,1327
49789,67026
49789,25787
49789,199725
49789,85338
55567,222631
55567,222632
55567,222633
55567,154917
55567,222634
50416,29092
50416,78797
50416,194
50416,52458
50416,24701
107028,31070
107028,10427
107028,5004
107028,937884
107028,14101
226968,10427
226968,1242112
226968,30297
46806,5823
46806,4175
46806,6074
46806,95039
46806,10386
254772,2178
254772,1037
254772,4154
254772,40481
254772,224507
120122,1071523
120122,73864
120122,108900
120122,7542
120122,1071524
2141,17051
2141,21030
2141,21965
2141,15029
2141,16051
59191,5823
59191,95039
59191,6074
59191,10386
59191,185805
318040,1555912
318040,1555913
318040,1555914
318040,1555915
318040,1555916
37058,7055
37058,37625
284568,1348144
15468,15397
15468,3784
15468,2807
15468,32364
15468,24422
88309,44079
88309,24366
88309,14501
88309,30181
88309,41218
74822,34581
74822,9893
74822,3581
74822,9746
74822,2168
5602,24540
5602,35066
5602,35204
5602,34605
5602,34604
152635,1352
152635,3784
152635,3830
152635,14276
152635,11989
122229,12776
122229,3088
122229,24478
122229,30898
122229,40976
183962,32364
183962,39710
183962,578096
183962,93124
183962,10254
91571,1352
91571,8253
91571,20882
91571,45232
91571,36210
267654,856
267654,18465
267654,24381
267654,37478
267654,1307911
3004,29490
3004,12259
3004,40
3004,12329
3004,29427
118150,39008
118150,39646
118150,20118
118150,238768
118150,13566
287391,3830
287391,24903
287391,29428
287391,20884
287391,26400
38421,15135
38421,6352
38421,83442
38421,40191
38421,112757
142979,15135
142979,10623
142979,37191
142979,15136
142979,32312
65718,11544
65718,31696
65718,71139
65718,45036
65718,19647
131507,120637
131507,33926
131507,127040
131507,53462
213831,1198496
213831,521
213831,1
213831,4027
213831,10828
105403,99194
105403,1936
105403,50744
105403,16021
105403,33815
127092,36913
127092,5248
127092,4961
127092,5248
127092,9921
66178,6818
66178,174158
206296,84223
206296,1188558
206296,212044
206296,1572043
206296,54124
